0, 42
0,1,94,8,0,1,0,0
0,11,94,8,0,1,0,0
0,20,94,8,0,1,0,0
0,29,60,8,0,1,0,0
0,35,77,8,0,1,0,0
1,2,10000,4,0,0,1,0
1,3,10000,10000,0,0,0,0
1,4,10000,10000,0,0,0,0
1,5,10000,10000,0,0,0,0
1,6,10000,10000,0,0,0,0
1,7,10000,10000,0,0,0,0
1,8,10000,10000,0,0,0,0
1,9,10000,10000,0,0,0,0
1,10,10000,10000,0,0,0,0
2,3,10000,10000,0,0,0,0
2,4,10000,10000,0,0,0,0
2,5,10000,10000,0,0,0,0
2,6,10000,10000,0,0,0,0
2,7,10000,10000,0,0,0,0
2,8,10000,10000,0,0,0,0
2,9,10000,10000,0,0,0,0
2,10,10000,10000,0,0,0,0
2,42,9,4,1,0,0,1
3,42,16,2,1,0,0,1
4,42,8,2,1,0,0,1
5,42,13,2,1,0,0,1
6,42,8,2,1,0,0,1
7,42,13,2,1,0,0,1
8,42,9,2,1,0,0,1
9,42,10,2,1,0,0,1
10,42,8,2,1,0,0,1
11,12,10000,4,0,0,1,0
11,13,10000,10000,0,0,0,0
11,14,10000,10000,0,0,0,0
11,15,10000,10000,0,0,0,0
11,16,10000,10000,0,0,0,0
11,17,10000,10000,0,0,0,0
11,18,10000,10000,0,0,0,0
11,19,10000,10000,0,0,0,0
12,13,10000,10000,0,0,0,0
12,14,10000,10000,0,0,0,0
12,15,10000,10000,0,0,0,0
12,16,10000,10000,0,0,0,0
12,17,10000,10000,0,0,0,0
12,18,10000,10000,0,0,0,0
12,42,10,4,1,0,0,1
13,42,15,2,1,0,0,1
14,42,10,2,1,0,0,1
15,42,10,2,1,0,0,1
16,42,11,2,1,0,0,1
17,42,13,2,1,0,0,1
18,42,15,2,1,0,0,1
19,42,10,2,1,0,0,1
20,21,10000,4,0,0,1,0
20,22,10000,10000,0,0,0,0
20,23,10000,10000,0,0,0,0
20,24,10000,10000,0,0,0,0
20,25,10000,10000,0,0,0,0
20,26,10000,10000,0,0,0,0
20,27,10000,10000,0,0,0,0
20,28,10000,10000,0,0,0,0
21,25,10000,10000,0,0,0,0
21,26,10000,10000,0,0,0,0
21,27,10000,10000,0,0,0,0
21,28,10000,10000,0,0,0,0
21,42,12,4,1,0,0,1
22,42,8,2,1,0,0,1
23,42,10,2,1,0,0,1
24,42,12,2,1,0,0,1
25,42,11,2,1,0,0,1
26,42,10,2,1,0,0,1
27,42,16,2,1,0,0,1
28,42,15,2,1,0,0,1
29,30,10000,4,0,0,1,0
29,31,10000,10000,0,0,0,0
29,32,10000,10000,0,0,0,0
29,33,10000,10000,0,0,0,0
29,34,10000,10000,0,0,0,0
30,32,10000,10000,0,0,0,0
30,33,10000,10000,0,0,0,0
30,42,9,4,1,0,0,1
31,42,15,2,1,0,0,1
32,42,11,2,1,0,0,1
33,42,16,2,1,0,0,1
34,42,9,2,1,0,0,1
35,36,10000,4,0,0,1,0
35,37,10000,10000,0,0,0,0
35,38,10000,10000,0,0,0,0
35,39,10000,10000,0,0,0,0
35,41,10000,10000,0,0,0,0
36,37,10000,10000,0,0,0,0
36,38,10000,10000,0,0,0,0
36,39,10000,10000,0,0,0,0
36,40,10000,10000,0,0,0,0
36,42,15,4,1,0,0,1
37,42,16,2,1,0,0,1
38,42,9,2,1,0,0,1
39,42,13,2,1,0,0,1
41,42,9,2,1,0,0,1
40,42,15,2,1,0,0,1
42,0,100000,10000,0,0,0,0
